latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
10.85447,-2.54312,340.69,0.36,0.58,2023-12-07,1403,1,VIIRS,n,2.0NRT,307.71,2.3,D
10.85464,-1.35285,334.27,0.44,0.62,2023-12-07,1403,1,VIIRS,l,2.0NRT,309.15,5.26,D
10.85513,-1.34874,333.98,0.44,0.62,2023-12-07,1403,1,VIIRS,l,2.0NRT,307.73,2.64,D
10.85585,-9.00988,349.34,0.44,0.38,2023-12-07,1403,1,VIIRS,n,2.0NRT,314.37,17.29,D
10.85721,-2.85545,340.85,0.35,0.56,2023-12-07,1403,1,VIIRS,n,2.0NRT,309.76,4.51,D
10.85748,-1.37764,350.28,0.44,0.62,2023-12-07,1403,1,VIIRS,n,2.0NRT,305.67,7.48,D
10.85844,-1.36965,346.51,0.44,0.62,2023-12-07,1403,1,VIIRS,n,2.0NRT,304.81,6.75,D
10.85936,-9.01038,355.95,0.44,0.38,2023-12-07,1403,1,VIIRS,n,2.0NRT,314.85,17.29,D
10.86028,-10.71504,352.54,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,306.68,5.01,D
10.86048,-9.31098,340.57,0.43,0.38,2023-12-07,1403,1,VIIRS,n,2.0NRT,311.3,3.73,D
10.86085,-1.3496,339.79,0.44,0.62,2023-12-07,1403,1,VIIRS,n,2.0NRT,308.71,2.64,D
10.86099,-10.77736,339.94,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,309.15,21.71,D
10.86133,-1.34551,335.32,0.44,0.62,2023-12-07,1403,1,VIIRS,n,2.0NRT,307.22,2.64,D
10.86151,-10.77382,338.44,0.39,0.36,2023-12-07,1403,1,VIIRS,l,2.0NRT,309.76,6.12,D
10.86204,-10.77028,343.21,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,309.67,6.12,D
10.86273,-10.71964,335.19,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,306.74,35.7,D
10.86325,-10.71609,367.0,0.39,0.36,2023-12-07,1403,1,VIIRS,h,2.0NRT,354.93,64.8,D
10.86351,-1.51892,367.0,0.43,0.62,2023-12-07,1403,1,VIIRS,h,2.0NRT,311.51,6.48,D
10.86378,-10.71253,347.74,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,313.08,64.8,D
10.86398,-1.51505,354.07,0.43,0.62,2023-12-07,1403,1,VIIRS,n,2.0NRT,310.46,6.48,D
10.86411,-10.29853,333.68,0.4,0.37,2023-12-07,1403,1,VIIRS,l,2.0NRT,305.15,4.9,D
10.86431,-10.77786,344.06,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,318.96,21.71,D
10.86483,-10.77433,349.86,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,313.62,6.12,D
10.86658,-10.71659,353.18,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,306.72,64.8,D
10.86693,-10.76016,339.74,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,307.0,2.94,D
10.86707,-2.74232,338.16,0.35,0.57,2023-12-07,1403,1,VIIRS,n,2.0NRT,309.42,2.08,D
10.8671,-10.71304,345.9,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,308.31,64.8,D
10.86718,-12.83278,333.57,0.4,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,302.37,3.59,D
10.86892,-9.27654,338.37,0.43,0.38,2023-12-07,1403,1,VIIRS,n,2.0NRT,312.87,2.35,D
10.86917,-12.97302,341.77,0.4,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,308.0,4.08,D
10.87025,-10.76067,337.19,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,307.98,1.53,D
10.87081,-8.14753,341.0,0.48,0.4,2023-12-07,1403,1,VIIRS,n,2.0NRT,311.76,2.94,D
10.87197,-12.97706,336.9,0.4,0.37,2023-12-07,1403,1,VIIRS,l,2.0NRT,307.25,3.56,D
10.873,-10.902,339.53,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,307.02,3.97,D
10.87309,-12.96997,334.21,0.4,0.37,2023-12-07,1403,1,VIIRS,l,2.0NRT,305.56,3.33,D
10.87329,-12.83743,333.96,0.4,0.37,2023-12-07,1403,1,VIIRS,l,2.0NRT,304.55,3.42,D
10.87386,-12.83385,341.26,0.4,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,307.53,4.94,D
10.87442,-12.83026,332.85,0.4,0.37,2023-12-07,1403,1,VIIRS,l,2.0NRT,303.2,4.94,D
10.87443,-2.5555,340.79,0.36,0.58,2023-12-07,1403,1,VIIRS,n,2.0NRT,307.92,2.95,D
10.87446,-8.14808,338.11,0.48,0.4,2023-12-07,1403,1,VIIRS,n,2.0NRT,311.33,2.94,D
10.87496,-8.44023,335.86,0.46,0.39,2023-12-07,1403,1,VIIRS,l,2.0NRT,310.62,3.8,D
10.8757,-8.99655,341.02,0.44,0.38,2023-12-07,1403,1,VIIRS,n,2.0NRT,310.45,3.7,D
10.87588,-12.97403,334.43,0.4,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,301.64,3.33,D
10.87684,-10.89898,340.56,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,309.71,4.03,D
10.87757,-2.48824,341.32,0.37,0.58,2023-12-07,1403,1,VIIRS,n,2.0NRT,305.3,5.27,D
10.87806,-8.47072,335.49,0.46,0.39,2023-12-07,1403,1,VIIRS,n,2.0NRT,308.58,1.69,D
10.87931,-2.55942,351.26,0.36,0.58,2023-12-07,1403,1,VIIRS,n,2.0NRT,309.3,4.21,D
10.87973,-2.5561,349.04,0.36,0.58,2023-12-07,1403,1,VIIRS,n,2.0NRT,310.17,4.21,D
10.88022,-9.90493,339.67,0.41,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,308.46,4.94,D
10.8813,-2.9692,367.0,0.34,0.56,2023-12-07,1403,1,VIIRS,h,2.0NRT,312.61,5.67,D
10.88325,-1.54557,342.73,0.42,0.61,2023-12-07,1403,1,VIIRS,n,2.0NRT,309.25,3.37,D
10.8837,-2.99178,342.58,0.34,0.56,2023-12-07,1403,1,VIIRS,n,2.0NRT,310.14,2.87,D
10.8861,-9.35419,334.93,0.42,0.38,2023-12-07,1403,1,VIIRS,n,2.0NRT,308.68,3.31,D
10.8894,-3.0706,354.74,0.33,0.56,2023-12-07,1403,1,VIIRS,n,2.0NRT,309.15,4.59,D
10.89061,-2.42815,335.9,0.37,0.58,2023-12-07,1403,1,VIIRS,n,2.0NRT,298.55,5.33,D
10.89086,-10.46451,331.54,0.39,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,305.63,3.14,D
10.89098,-9.29561,336.54,0.43,0.38,2023-12-07,1403,1,VIIRS,l,2.0NRT,308.91,4.1,D
10.89231,-12.49685,342.33,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,304.19,9.95,D
10.8931,-2.70329,356.07,0.35,0.57,2023-12-07,1403,1,VIIRS,n,2.0NRT,307.87,10.84,D
10.89414,-2.56295,336.78,0.36,0.58,2023-12-07,1403,1,VIIRS,n,2.0NRT,308.2,2.44,D
10.89455,-2.55961,335.83,0.36,0.58,2023-12-07,1403,1,VIIRS,n,2.0NRT,306.37,2.44,D
10.89519,-2.56138,354.08,0.36,0.58,2023-12-07,1403,1,VIIRS,n,2.0NRT,307.86,5.18,D
10.89596,-11.94431,338.89,0.38,0.36,2023-12-07,1403,1,VIIRS,l,2.0NRT,309.53,4.24,D
10.89604,-11.96579,344.52,0.38,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,306.62,6.93,D
10.89642,-1.4389,341.49,0.43,0.62,2023-12-07,1403,1,VIIRS,n,2.0NRT,309.92,7.57,D
10.89668,-10.53546,331.07,0.39,0.36,2023-12-07,1403,1,VIIRS,l,2.0NRT,304.92,1.75,D
10.89691,-1.43498,348.65,0.43,0.62,2023-12-07,1403,1,VIIRS,n,2.0NRT,308.99,8.46,D
10.89984,-10.12569,346.83,0.4,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,308.38,11.28,D
10.89994,-10.81221,334.45,0.39,0.36,2023-12-07,1403,1,VIIRS,l,2.0NRT,309.35,6.15,D
10.90002,-10.53596,334.75,0.39,0.36,2023-12-07,1403,1,VIIRS,l,2.0NRT,306.31,1.75,D
10.90047,-10.80868,342.98,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,310.8,5.0,D
10.90054,-10.53239,346.62,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,309.49,7.92,D
10.90187,-6.68649,339.13,0.39,0.44,2023-12-07,1403,1,VIIRS,l,2.0NRT,312.32,3.85,D
10.903,-2.48968,335.71,0.37,0.58,2023-12-07,1403,1,VIIRS,n,2.0NRT,300.62,3.32,D
10.90321,-10.12619,344.7,0.4,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,306.6,4.8,D
10.9041,-1.42365,338.76,0.43,0.62,2023-12-07,1403,1,VIIRS,l,2.0NRT,309.06,3.26,D
10.90416,-11.28475,330.42,0.38,0.36,2023-12-07,1403,1,VIIRS,l,2.0NRT,304.39,3.71,D
10.90416,-2.49164,330.76,0.37,0.58,2023-12-07,1403,1,VIIRS,l,2.0NRT,302.14,1.84,D
10.91034,-10.10112,331.03,0.4,0.37,2023-12-07,1403,1,VIIRS,l,2.0NRT,305.16,3.18,D
10.91063,-2.8188,367.0,0.35,0.57,2023-12-07,1403,1,VIIRS,h,2.0NRT,311.94,10.15,D
10.91102,-2.81564,345.61,0.35,0.57,2023-12-07,1403,1,VIIRS,n,2.0NRT,309.41,8.29,D
10.9129,-2.71546,347.7,0.35,0.57,2023-12-07,1403,1,VIIRS,n,2.0NRT,308.58,4.78,D
10.91371,-10.10162,340.7,0.4,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,304.16,4.24,D
10.9141,-9.74245,349.93,0.41,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,302.62,6.25,D
10.91463,-2.829,339.28,0.35,0.57,2023-12-07,1403,1,VIIRS,n,2.0NRT,309.09,1.8,D
10.91543,-9.85335,344.93,0.41,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,306.89,12.65,D
10.91826,-8.47225,337.22,0.46,0.39,2023-12-07,1403,1,VIIRS,l,2.0NRT,311.06,3.23,D
10.91883,-9.85387,335.8,0.41,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,302.85,12.65,D
10.9191,-1.10977,336.01,0.46,0.63,2023-12-07,1403,1,VIIRS,n,2.0NRT,305.98,5.35,D
10.91937,-9.85014,330.35,0.41,0.37,2023-12-07,1403,1,VIIRS,l,2.0NRT,302.81,2.49,D
10.92039,-9.01501,343.61,0.44,0.38,2023-12-07,1403,1,VIIRS,n,2.0NRT,312.67,6.56,D
10.92064,-2.82326,367.0,0.35,0.57,2023-12-07,1403,1,VIIRS,h,2.0NRT,310.79,11.58,D
10.92104,-2.82007,344.79,0.35,0.57,2023-12-07,1403,1,VIIRS,n,2.0NRT,305.43,11.58,D
10.92418,-8.29956,344.28,0.47,0.4,2023-12-07,1403,1,VIIRS,n,2.0NRT,313.18,11.63,D
10.92544,-2.82711,354.12,0.35,0.57,2023-12-07,1403,1,VIIRS,n,2.0NRT,308.11,18.07,D
10.92584,-2.82391,367.0,0.35,0.57,2023-12-07,1403,1,VIIRS,h,2.0NRT,311.32,11.58,D
10.9267,-10.54,351.4,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,310.13,11.38,D
10.93433,-10.67238,330.23,0.39,0.36,2023-12-07,1403,1,VIIRS,l,2.0NRT,305.12,3.12,D
10.93451,-13.11738,331.61,0.4,0.37,2023-12-07,1403,1,VIIRS,l,2.0NRT,302.49,5.46,D
10.93456,-10.78492,338.85,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,313.0,4.49,D
10.9351,-3.03885,345.22,0.34,0.56,2023-12-07,1403,1,VIIRS,n,2.0NRT,311.25,4.23,D
10.93595,-10.16091,333.4,0.4,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,300.89,3.58,D
10.93812,-3.03731,339.98,0.34,0.56,2023-12-07,1403,1,VIIRS,l,2.0NRT,309.99,2.23,D
10.94041,-10.51647,342.74,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,307.95,4.46,D
10.94094,-10.51289,337.71,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,306.85,4.46,D
10.94268,-10.16192,334.03,0.4,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,301.79,3.59,D
10.94338,-10.54252,342.44,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,308.06,5.62,D
10.94348,-10.26283,335.52,0.4,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,305.41,2.89,D
10.94434,-10.1626,335.69,0.4,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,302.59,4.17,D
10.94529,-8.46324,341.71,0.46,0.39,2023-12-07,1403,1,VIIRS,n,2.0NRT,312.37,6.08,D
10.94712,-14.14185,330.37,0.43,0.38,2023-12-07,1403,1,VIIRS,n,2.0NRT,300.47,1.47,D
10.9473,-1.61162,339.09,0.42,0.61,2023-12-07,1403,1,VIIRS,n,2.0NRT,310.49,2.61,D
10.94816,-6.91078,345.84,0.56,0.43,2023-12-07,1403,1,VIIRS,n,2.0NRT,309.79,6.59,D
10.95142,-11.12722,346.2,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,307.42,7.12,D
10.954,-8.03262,349.69,0.49,0.4,2023-12-07,1403,1,VIIRS,n,2.0NRT,317.27,23.26,D
10.95521,-3.39576,331.84,0.32,0.54,2023-12-07,1403,1,VIIRS,l,2.0NRT,306.06,2.72,D
10.95785,-3.04632,338.43,0.34,0.56,2023-12-07,1403,1,VIIRS,n,2.0NRT,311.15,1.92,D
10.96815,-9.8726,338.35,0.41,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,305.35,5.66,D
10.97091,0.55054,332.91,0.59,0.7,2023-12-07,1403,1,VIIRS,n,2.0NRT,290.72,6.53,D
10.97152,0.55587,354.0,0.59,0.7,2023-12-07,1403,1,VIIRS,n,2.0NRT,287.79,6.53,D
10.97247,-10.25235,341.5,0.4,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,304.88,4.96,D
10.97447,-10.53989,340.21,0.39,0.36,2023-12-07,1403,1,VIIRS,l,2.0NRT,312.2,3.71,D
10.97682,-9.79001,341.9,0.41,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,305.53,7.0,D
10.97792,-11.31041,340.56,0.38,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,306.4,3.32,D
10.97836,-2.18423,348.56,0.39,0.59,2023-12-07,1403,1,VIIRS,n,2.0NRT,311.49,3.59,D
10.97919,-10.25336,334.16,0.4,0.37,2023-12-07,1403,1,VIIRS,l,2.0NRT,305.45,2.54,D
10.97968,-9.79425,344.37,0.41,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,308.83,9.29,D
10.98016,-11.98962,338.6,0.38,0.36,2023-12-07,1403,1,VIIRS,l,2.0NRT,309.42,2.78,D
10.98022,-9.79052,333.75,0.41,0.37,2023-12-07,1403,1,VIIRS,l,2.0NRT,305.72,4.5,D
10.98044,-2.68726,339.98,0.36,0.57,2023-12-07,1403,1,VIIRS,n,2.0NRT,311.11,2.79,D
10.9805,-2.68803,335.92,0.36,0.57,2023-12-07,1403,1,VIIRS,l,2.0NRT,310.32,2.87,D
10.98308,-9.79476,343.99,0.41,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,307.51,9.29,D
10.98314,-11.92578,335.28,0.38,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,307.81,1.36,D
10.98346,-11.99015,341.19,0.38,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,306.48,3.11,D
10.98388,-11.96518,343.97,0.38,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,308.32,11.45,D
10.98442,-11.96169,346.42,0.38,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,312.27,11.58,D
10.98572,-9.7531,336.37,0.41,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,306.17,3.95,D
10.98608,-10.53067,346.82,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,311.5,8.68,D
10.9867,1.57264,346.62,0.69,0.74,2023-12-07,1403,1,VIIRS,n,2.0NRT,290.34,38.04,D
10.98693,1.57021,339.52,0.69,0.75,2023-12-07,1403,1,VIIRS,n,2.0NRT,287.65,20.19,D
10.98714,-10.52352,342.19,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,308.55,4.03,D
10.98733,1.57794,350.76,0.69,0.75,2023-12-07,1403,1,VIIRS,n,2.0NRT,300.75,38.04,D
10.98753,1.57567,350.18,0.69,0.75,2023-12-07,1403,1,VIIRS,n,2.0NRT,295.68,45.31,D
10.98797,1.58337,367.0,0.69,0.75,2023-12-07,1403,1,VIIRS,h,2.0NRT,295.06,38.84,D
10.98813,1.58107,367.0,0.7,0.75,2023-12-07,1403,1,VIIRS,h,2.0NRT,294.84,45.31,D
10.98863,1.589,367.0,0.7,0.75,2023-12-07,1403,1,VIIRS,h,2.0NRT,292.81,38.84,D
10.98875,1.58659,367.0,0.7,0.75,2023-12-07,1403,1,VIIRS,h,2.0NRT,291.93,24.02,D
10.98934,1.59502,349.27,0.7,0.75,2023-12-07,1403,1,VIIRS,n,2.0NRT,290.06,20.31,D
10.9894,1.5925,367.0,0.7,0.75,2023-12-07,1403,1,VIIRS,h,2.0NRT,291.11,24.02,D
10.9905,-9.23412,340.91,0.43,0.38,2023-12-07,1403,1,VIIRS,n,2.0NRT,310.23,2.3,D
10.991,-9.66945,350.88,0.41,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,307.88,10.78,D
10.99172,-11.78073,343.23,0.38,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,308.17,15.87,D
10.99316,-10.25174,333.82,0.4,0.37,2023-12-07,1403,1,VIIRS,l,2.0NRT,303.97,1.89,D
10.99336,-10.36647,334.93,0.4,0.37,2023-12-07,1403,1,VIIRS,l,2.0NRT,307.42,3.06,D
10.99758,-1.4827,341.75,0.43,0.62,2023-12-07,1403,1,VIIRS,n,2.0NRT,310.81,6.44,D
10.99848,-8.7709,345.54,0.45,0.39,2023-12-07,1403,1,VIIRS,n,2.0NRT,311.6,2.66,D
10.99852,-9.97965,339.21,0.41,0.37,2023-12-07,1403,1,VIIRS,l,2.0NRT,312.99,25.88,D
11.00198,-1.44691,367.0,0.43,0.62,2023-12-07,1403,1,VIIRS,h,2.0NRT,312.16,6.97,D
11.00203,-8.77142,342.76,0.45,0.39,2023-12-07,1403,1,VIIRS,n,2.0NRT,310.95,2.66,D
11.00219,-1.65878,335.89,0.42,0.61,2023-12-07,1403,1,VIIRS,l,2.0NRT,307.77,3.98,D
11.00248,-1.44284,347.35,0.43,0.62,2023-12-07,1403,1,VIIRS,n,2.0NRT,309.4,6.97,D
11.00323,-11.8825,355.57,0.38,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,306.55,6.44,D
11.00562,-10.62581,336.72,0.39,0.36,2023-12-07,1403,1,VIIRS,l,2.0NRT,307.35,2.3,D
11.00654,-9.99588,338.13,0.41,0.37,2023-12-07,1403,1,VIIRS,l,2.0NRT,311.19,8.16,D
11.00707,-9.99222,338.89,0.41,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,306.29,3.88,D
11.00823,-3.22183,340.22,0.33,0.55,2023-12-07,1403,1,VIIRS,l,2.0NRT,311.3,2.75,D
11.00836,-10.26514,345.47,0.4,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,303.07,8.42,D
11.01118,-10.26927,338.91,0.4,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,303.3,5.49,D
11.01171,-10.26564,342.53,0.4,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,303.21,5.49,D
11.01289,-11.55212,338.63,0.38,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,298.78,4.55,D
11.01365,-3.29897,349.57,0.32,0.55,2023-12-07,1403,1,VIIRS,n,2.0NRT,310.49,5.73,D
11.01792,-3.30009,339.06,0.32,0.55,2023-12-07,1403,1,VIIRS,n,2.0NRT,305.38,4.55,D
11.01865,-9.79289,333.12,0.41,0.37,2023-12-07,1403,1,VIIRS,l,2.0NRT,304.03,3.38,D
11.01939,-3.28808,335.78,0.32,0.55,2023-12-07,1403,1,VIIRS,n,2.0NRT,303.88,2.04,D
11.0199,-3.29034,334.16,0.32,0.55,2023-12-07,1403,1,VIIRS,n,2.0NRT,303.43,3.07,D
11.02029,-3.28734,336.85,0.32,0.55,2023-12-07,1403,1,VIIRS,n,2.0NRT,305.29,3.04,D
11.02153,-9.79704,332.65,0.41,0.37,2023-12-07,1403,1,VIIRS,l,2.0NRT,307.25,3.38,D
11.02205,-9.79341,346.11,0.41,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,305.45,3.38,D
11.02648,-8.15402,346.36,0.48,0.4,2023-12-07,1403,1,VIIRS,n,2.0NRT,312.57,15.13,D
11.02898,-3.20991,342.12,0.33,0.55,2023-12-07,1403,1,VIIRS,n,2.0NRT,310.62,3.3,D
11.02976,-8.93207,338.91,0.44,0.39,2023-12-07,1403,1,VIIRS,n,2.0NRT,312.02,2.02,D
11.03047,-3.20938,342.17,0.33,0.55,2023-12-07,1403,1,VIIRS,n,2.0NRT,310.15,3.28,D
11.03171,0.91004,337.49,0.63,0.72,2023-12-07,1403,1,VIIRS,n,2.0NRT,297.4,6.21,D
11.03235,0.97488,337.96,0.63,0.72,2023-12-07,1403,1,VIIRS,n,2.0NRT,291.14,8.09,D
11.03332,-3.21658,339.04,0.33,0.55,2023-12-07,1403,1,VIIRS,l,2.0NRT,309.74,2.58,D
11.03476,-3.21602,341.96,0.33,0.55,2023-12-07,1403,1,VIIRS,n,2.0NRT,310.37,4.69,D
11.03635,0.89186,333.97,0.63,0.72,2023-12-07,1403,1,VIIRS,n,2.0NRT,293.91,6.05,D
11.037,0.83919,333.21,0.62,0.71,2023-12-07,1403,1,VIIRS,n,2.0NRT,279.56,6.64,D
11.03766,0.84494,354.21,0.62,0.71,2023-12-07,1403,1,VIIRS,n,2.0NRT,281.89,6.64,D
11.03875,-10.01204,336.73,0.41,0.37,2023-12-07,1403,1,VIIRS,l,2.0NRT,306.8,2.27,D
11.03928,-10.00842,333.15,0.41,0.37,2023-12-07,1403,1,VIIRS,l,2.0NRT,304.31,2.27,D
11.04264,-13.89171,334.54,0.42,0.38,2023-12-07,1403,1,VIIRS,n,2.0NRT,301.75,1.96,D
11.04296,0.89108,342.15,0.63,0.72,2023-12-07,1403,1,VIIRS,n,2.0NRT,296.57,6.05,D
11.04359,0.8384,336.37,0.62,0.71,2023-12-07,1403,1,VIIRS,n,2.0NRT,276.74,14.74,D
11.04362,0.8969,341.64,0.63,0.72,2023-12-07,1403,1,VIIRS,n,2.0NRT,295.43,10.68,D
11.04394,-6.36523,339.43,0.41,0.45,2023-12-07,1403,1,VIIRS,n,2.0NRT,309.87,2.73,D
11.04426,0.84416,356.46,0.62,0.71,2023-12-07,1403,1,VIIRS,l,2.0NRT,279.6,14.74,D
11.04835,-10.19386,332.47,0.4,0.37,2023-12-07,1403,1,VIIRS,l,2.0NRT,305.09,2.77,D
11.04849,-5.70583,334.45,0.45,0.47,2023-12-07,1403,1,VIIRS,n,2.0NRT,308.44,1.59,D
11.04971,-9.67447,343.77,0.41,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,310.5,4.54,D
11.05258,-9.67874,342.83,0.41,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,311.22,4.54,D
11.0542,-9.76386,345.33,0.41,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,304.65,5.46,D
11.0543,-11.2549,343.48,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,307.16,7.37,D
11.05528,-1.64524,348.05,0.42,0.61,2023-12-07,1403,1,VIIRS,n,2.0NRT,312.56,67.35,D
11.05575,-1.64142,367.0,0.42,0.61,2023-12-07,1403,1,VIIRS,h,2.0NRT,330.17,67.35,D
11.05621,-1.6376,367.0,0.42,0.61,2023-12-07,1403,1,VIIRS,h,2.0NRT,307.84,32.6,D
11.06125,-10.7325,349.64,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,312.53,6.65,D
11.06172,1.67561,331.85,0.71,0.75,2023-12-07,1403,1,VIIRS,n,2.0NRT,295.16,5.34,D
11.06186,-1.63821,367.0,0.42,0.61,2023-12-07,1403,1,VIIRS,h,2.0NRT,310.74,32.6,D
11.06227,-9.78018,337.91,0.41,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,306.92,5.0,D
11.06563,-1.65426,346.72,0.42,0.61,2023-12-07,1403,1,VIIRS,n,2.0NRT,308.62,4.34,D
11.06566,-9.8759,331.25,0.41,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,303.29,2.18,D
11.06712,-9.04787,338.71,0.44,0.38,2023-12-07,1403,1,VIIRS,l,2.0NRT,308.78,3.1,D
11.06802,-10.20048,344.76,0.4,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,308.51,8.59,D
11.07332,-3.18539,336.1,0.33,0.55,2023-12-07,1403,1,VIIRS,n,2.0NRT,308.58,0.93,D
11.07758,-9.77082,349.83,0.41,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,313.33,24.96,D
11.08206,-12.78679,340.88,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,306.6,2.91,D
11.08629,-1.67229,346.55,0.42,0.61,2023-12-07,1403,1,VIIRS,n,2.0NRT,314.37,22.03,D
11.08651,1.84011,335.85,0.73,0.76,2023-12-07,1403,1,VIIRS,n,2.0NRT,295.98,4.9,D
11.08676,-1.66848,367.0,0.42,0.61,2023-12-07,1403,1,VIIRS,h,2.0NRT,311.82,22.03,D
11.0876,-6.0852,338.86,0.42,0.45,2023-12-07,1403,1,VIIRS,l,2.0NRT,309.43,6.76,D
11.08804,1.84351,330.24,0.73,0.76,2023-12-07,1403,1,VIIRS,n,2.0NRT,294.57,2.94,D
11.08813,-6.08137,348.63,0.42,0.45,2023-12-07,1403,1,VIIRS,n,2.0NRT,311.87,6.76,D
11.08945,-6.08277,367.0,0.42,0.45,2023-12-07,1403,1,VIIRS,h,2.0NRT,311.2,11.24,D
11.0896,-11.35683,332.54,0.38,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,301.01,1.55,D
11.0898,-9.82994,330.86,0.41,0.37,2023-12-07,1403,1,VIIRS,l,2.0NRT,305.19,2.43,D
11.09159,-3.40474,335.33,0.32,0.54,2023-12-07,1403,1,VIIRS,n,2.0NRT,302.22,1.25,D
11.09509,-3.41704,333.3,0.32,0.54,2023-12-07,1403,1,VIIRS,n,2.0NRT,303.57,1.23,D
11.09854,-13.29305,342.01,0.4,0.37,2023-12-07,1403,1,VIIRS,n,2.0NRT,301.2,2.46,D
11.10582,-0.69431,338.59,0.49,0.65,2023-12-07,1403,1,VIIRS,n,2.0NRT,297.43,5.31,D
11.10746,-12.42332,345.36,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,311.82,5.58,D
11.108,-12.41979,350.61,0.39,0.36,2023-12-07,1403,1,VIIRS,n,2.0NRT,312.31,7.48,D
