latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
9.27153,21.34539,352.79,1.13,1.06,2023-12-07,1218,Aqua,MODIS,96,6.1NRT,306.14,66.73,D
9.27255,26.92975,327.17,1.33,1.14,2023-12-07,1218,Aqua,MODIS,57,6.1NRT,309.59,15.95,D
9.27306,21.35545,332.23,1.13,1.06,2023-12-07,1218,Aqua,MODIS,77,6.1NRT,305.34,21.52,D
9.27389,22.71495,343.17,1.02,1.01,2023-12-07,1218,Aqua,MODIS,90,6.1NRT,309.03,35.55,D
9.27419,25.47657,360.58,1.11,1.05,2023-12-07,1218,Aqua,MODIS,100,6.1NRT,307.67,86.64,D
9.27523,22.72402,348.93,1.02,1.01,2023-12-07,1218,Aqua,MODIS,94,6.1NRT,309.81,46.24,D
9.27559,25.48647,332.9,1.11,1.05,2023-12-07,1218,Aqua,MODIS,77,6.1NRT,307.26,21.31,D
9.27657,22.73308,324.54,1.02,1.01,2023-12-07,1218,Aqua,MODIS,38,6.1NRT,307.55,8.04,D
9.27729,19.39054,323.06,1.48,1.2,2023-12-07,1218,Aqua,MODIS,71,6.1NRT,303.34,19.51,D
9.27744,24.58916,320.83,1.03,1.02,2023-12-07,1218,Aqua,MODIS,36,6.1NRT,307.42,6.7,D
9.27791,22.74215,324.13,1.02,1.01,2023-12-07,1218,Aqua,MODIS,28,6.1NRT,307.79,8.74,D
9.27879,24.92836,329.58,1.06,1.03,2023-12-07,1218,Aqua,MODIS,76,6.1NRT,306.2,16.21,D
9.27994,19.03747,321.14,1.57,1.23,2023-12-07,1218,Aqua,MODIS,68,6.1NRT,301.11,18.03,D
9.28074,26.9896,321.1,1.35,1.15,2023-12-07,1218,Aqua,MODIS,32,6.1NRT,306.27,8.89,D
9.28173,19.34916,319.04,1.49,1.21,2023-12-07,1218,Aqua,MODIS,62,6.1NRT,302.2,13.56,D
9.28239,27.00163,358.43,1.35,1.15,2023-12-07,1218,Aqua,MODIS,99,6.1NRT,309.19,107.16,D
9.28271,26.92834,328.98,1.33,1.14,2023-12-07,1218,Aqua,MODIS,75,6.1NRT,310.15,19.44,D
9.28351,25.47527,325.28,1.11,1.05,2023-12-07,1218,Aqua,MODIS,48,6.1NRT,306.39,11.45,D
9.28415,22.72268,326.88,1.02,1.01,2023-12-07,1218,Aqua,MODIS,49,6.1NRT,308.61,10.53,D
9.28444,21.85121,352.82,1.08,1.04,2023-12-07,1218,Aqua,MODIS,96,6.1NRT,306.99,59.81,D
9.28503,23.1057,316.81,1.0,1.0,2023-12-07,1218,Aqua,MODIS,30,6.1NRT,305.0,4.88,D
9.28587,21.86079,384.94,1.07,1.03,2023-12-07,1218,Aqua,MODIS,100,6.1NRT,311.24,177.13,D
9.2873,21.87038,352.18,1.07,1.03,2023-12-07,1218,Aqua,MODIS,96,6.1NRT,309.1,56.73,D
9.28973,23.84126,323.8,1.0,1.0,2023-12-07,1218,Aqua,MODIS,69,6.1NRT,307.28,8.08,D
9.29203,21.2905,348.9,1.14,1.06,2023-12-07,1218,Aqua,MODIS,94,6.1NRT,306.54,57.42,D
9.29217,21.84018,371.85,1.08,1.04,2023-12-07,1218,Aqua,MODIS,100,6.1NRT,309.31,122.64,D
9.29259,27.00022,332.86,1.35,1.15,2023-12-07,1218,Aqua,MODIS,80,6.1NRT,306.38,30.16,D
9.29312,26.27244,324.86,1.22,1.1,2023-12-07,1218,Aqua,MODIS,68,6.1NRT,309.21,9.18,D
9.29356,21.30062,362.79,1.13,1.06,2023-12-07,1218,Aqua,MODIS,100,6.1NRT,309.75,97.53,D
9.2936,21.84978,368.76,1.08,1.04,2023-12-07,1218,Aqua,MODIS,100,6.1NRT,310.82,109.96,D
9.29463,26.28333,327.21,1.22,1.1,2023-12-07,1218,Aqua,MODIS,73,6.1NRT,308.89,13.52,D
9.29482,20.8911,320.29,1.19,1.09,2023-12-07,1218,Aqua,MODIS,60,6.1NRT,302.67,13.2,D
9.29502,21.85938,327.57,1.07,1.03,2023-12-07,1218,Aqua,MODIS,47,6.1NRT,308.64,13.67,D
9.29508,21.31074,327.11,1.13,1.06,2023-12-07,1218,Aqua,MODIS,42,6.1NRT,308.49,12.93,D
9.29528,19.0635,316.44,1.56,1.23,2023-12-07,1218,Aqua,MODIS,41,6.1NRT,299.54,8.69,D
9.30281,22.84929,330.6,1.01,1.01,2023-12-07,1218,Aqua,MODIS,79,6.1NRT,306.19,18.83,D
9.30385,31.19161,315.71,2.82,1.6,2023-12-07,1218,Aqua,MODIS,61,6.1NRT,298.23,32.83,D
9.30414,22.8583,338.29,1.01,1.01,2023-12-07,1218,Aqua,MODIS,86,6.1NRT,307.21,29.8,D
9.30447,27.01087,352.62,1.35,1.15,2023-12-07,1218,Aqua,MODIS,96,6.1NRT,307.41,84.42,D
9.30518,22.30089,346.72,1.04,1.02,2023-12-07,1218,Aqua,MODIS,92,6.1NRT,305.28,48.1,D
9.30544,24.07734,320.16,1.01,1.0,2023-12-07,1218,Aqua,MODIS,53,6.1NRT,305.12,7.69,D
9.30614,27.02294,344.49,1.35,1.15,2023-12-07,1218,Aqua,MODIS,91,6.1NRT,309.56,59.6,D
9.30773,24.937,323.08,1.06,1.03,2023-12-07,1218,Aqua,MODIS,32,6.1NRT,308.63,7.4,D
9.30795,22.31945,327.1,1.04,1.02,2023-12-07,1218,Aqua,MODIS,23,6.1NRT,306.87,12.1,D
9.30933,22.32869,327.77,1.04,1.02,2023-12-07,1218,Aqua,MODIS,48,6.1NRT,308.1,12.14,D
9.31084,23.22065,328.06,1.0,1.0,2023-12-07,1218,Aqua,MODIS,67,6.1NRT,304.87,15.96,D
9.31136,27.00431,329.58,1.35,1.15,2023-12-07,1218,Aqua,MODIS,76,6.1NRT,305.7,23.9,D
9.3115,20.47052,321.24,1.26,1.11,2023-12-07,1218,Aqua,MODIS,53,6.1NRT,307.09,9.45,D
9.31296,27.0164,369.4,1.35,1.15,2023-12-07,1218,Aqua,MODIS,100,6.1NRT,311.46,156.3,D
9.31419,22.29951,328.2,1.04,1.02,2023-12-07,1218,Aqua,MODIS,27,6.1NRT,307.37,16.12,D
9.31455,27.02852,341.27,1.36,1.15,2023-12-07,1218,Aqua,MODIS,88,6.1NRT,309.12,50.92,D
9.31469,27.00945,359.65,1.35,1.15,2023-12-07,1218,Aqua,MODIS,99,6.1NRT,307.24,111.72,D
9.31637,27.02153,358.07,1.35,1.15,2023-12-07,1218,Aqua,MODIS,99,6.1NRT,310.96,105.33,D
9.3171,23.20144,323.34,1.0,1.0,2023-12-07,1218,Aqua,MODIS,69,6.1NRT,304.31,11.31,D
9.31805,27.03363,340.88,1.36,1.15,2023-12-07,1218,Aqua,MODIS,88,6.1NRT,307.56,49.93,D
9.3184,23.21038,319.98,1.0,1.0,2023-12-07,1218,Aqua,MODIS,45,6.1NRT,305.61,7.35,D
9.3197,23.21932,336.48,1.0,1.0,2023-12-07,1218,Aqua,MODIS,85,6.1NRT,307.02,27.09,D
9.32031,16.48354,320.99,2.47,1.51,2023-12-07,1218,Aqua,MODIS,72,6.1NRT,300.64,31.97,D
9.321,23.22825,326.59,1.0,1.0,2023-12-07,1218,Aqua,MODIS,68,6.1NRT,306.38,14.07,D
9.3222,31.2457,323.32,2.84,1.61,2023-12-07,1218,Aqua,MODIS,66,6.1NRT,299.52,62.53,D
9.32318,27.01498,362.61,1.35,1.15,2023-12-07,1218,Aqua,MODIS,100,6.1NRT,309.95,124.57,D
9.32384,22.36423,329.11,1.04,1.02,2023-12-07,1218,Aqua,MODIS,74,6.1NRT,310.98,12.67,D
9.32425,31.24031,320.35,2.84,1.61,2023-12-07,1218,Aqua,MODIS,71,6.1NRT,299.36,48.86,D
9.32458,22.87362,323.85,1.01,1.0,2023-12-07,1218,Aqua,MODIS,25,6.1NRT,307.25,8.97,D
9.32479,27.0271,343.71,1.36,1.15,2023-12-07,1218,Aqua,MODIS,90,6.1NRT,310.23,56.62,D
9.32549,31.2711,316.03,2.86,1.61,2023-12-07,1218,Aqua,MODIS,52,6.1NRT,300.53,30.14,D
9.32736,31.26575,320.89,2.86,1.61,2023-12-07,1218,Aqua,MODIS,72,6.1NRT,300.69,52.26,D
9.32874,25.0211,324.3,1.07,1.03,2023-12-07,1218,Aqua,MODIS,64,6.1NRT,305.67,11.95,D
9.33007,25.03062,320.47,1.07,1.03,2023-12-07,1218,Aqua,MODIS,41,6.1NRT,304.61,7.43,D
9.33132,21.92628,331.1,1.07,1.03,2023-12-07,1218,Aqua,MODIS,76,6.1NRT,308.11,19.03,D
9.33185,22.54146,326.71,1.02,1.01,2023-12-07,1218,Aqua,MODIS,73,6.1NRT,310.25,15.25,D
9.33225,20.0109,318.46,1.34,1.15,2023-12-07,1218,Aqua,MODIS,61,6.1NRT,303.0,11.36,D
9.33276,21.9358,334.62,1.07,1.03,2023-12-07,1218,Aqua,MODIS,83,6.1NRT,307.0,24.51,D
9.33341,27.01357,326.74,1.35,1.15,2023-12-07,1218,Aqua,MODIS,33,6.1NRT,306.36,17.82,D
9.33502,27.02568,332.14,1.36,1.15,2023-12-07,1218,Aqua,MODIS,59,6.1NRT,308.63,28.03,D
9.33554,23.90767,323.64,1.0,1.0,2023-12-07,1218,Aqua,MODIS,69,6.1NRT,309.63,7.87,D
9.33628,19.32141,321.76,1.49,1.21,2023-12-07,1218,Aqua,MODIS,49,6.1NRT,303.54,13.1,D
9.33772,22.3338,335.34,1.04,1.02,2023-12-07,1218,Aqua,MODIS,83,6.1NRT,310.27,19.82,D
9.33826,27.04997,349.31,1.36,1.16,2023-12-07,1218,Aqua,MODIS,94,6.1NRT,308.63,73.64,D
9.33968,29.16256,324.64,1.95,1.36,2023-12-07,1218,Aqua,MODIS,73,6.1NRT,303.81,29.86,D
9.34031,19.4154,317.17,1.47,1.2,2023-12-07,1218,Aqua,MODIS,45,6.1NRT,302.08,9.18,D
9.34045,21.92487,341.23,1.07,1.03,2023-12-07,1218,Aqua,MODIS,89,6.1NRT,307.07,36.5,D
9.34052,19.99733,325.57,1.34,1.15,2023-12-07,1218,Aqua,MODIS,64,6.1NRT,304.08,19.23,D
9.34239,19.42846,326.46,1.47,1.2,2023-12-07,1218,Aqua,MODIS,76,6.1NRT,303.54,25.48,D
9.3424,20.00927,342.43,1.34,1.15,2023-12-07,1218,Aqua,MODIS,90,6.1NRT,304.62,57.8,D
9.34261,22.30462,335.91,1.04,1.02,2023-12-07,1218,Aqua,MODIS,82,6.1NRT,309.19,24.04,D
9.34922,22.47324,333.93,1.03,1.01,2023-12-07,1218,Aqua,MODIS,82,6.1NRT,308.32,23.72,D
9.35024,22.29396,326.54,1.04,1.02,2023-12-07,1218,Aqua,MODIS,36,6.1NRT,307.62,12.59,D
9.35061,27.50292,331.75,1.46,1.19,2023-12-07,1218,Aqua,MODIS,79,6.1NRT,305.62,34.08,D
9.35162,22.30323,349.93,1.04,1.02,2023-12-07,1218,Aqua,MODIS,94,6.1NRT,307.68,51.45,D
9.35212,24.53484,323.34,1.03,1.01,2023-12-07,1218,Aqua,MODIS,66,6.1NRT,310.05,8.28,D
9.35395,31.72631,319.19,3.11,1.67,2023-12-07,1218,Aqua,MODIS,57,6.1NRT,300.03,45.1,D
9.35546,16.36397,320.66,2.52,1.53,2023-12-07,1218,Aqua,MODIS,66,6.1NRT,300.67,30.47,D
9.35753,22.85019,348.58,1.01,1.01,2023-12-07,1218,Aqua,MODIS,93,6.1NRT,308.34,48.18,D
9.35885,22.85921,350.33,1.01,1.01,2023-12-07,1218,Aqua,MODIS,94,6.1NRT,308.6,51.84,D
9.36083,19.99407,328.89,1.34,1.15,2023-12-07,1218,Aqua,MODIS,79,6.1NRT,303.74,24.77,D
9.36121,27.50147,324.86,1.46,1.19,2023-12-07,1218,Aqua,MODIS,68,6.1NRT,304.83,19.51,D
9.36269,20.00601,324.14,1.34,1.15,2023-12-07,1218,Aqua,MODIS,64,6.1NRT,304.25,17.76,D
9.36323,19.49166,330.8,1.45,1.19,2023-12-07,1218,Aqua,MODIS,81,6.1NRT,302.62,35.81,D
9.36656,27.54076,320.19,1.47,1.2,2023-12-07,1218,Aqua,MODIS,41,6.1NRT,305.24,10.31,D
9.36674,22.91327,333.28,1.01,1.0,2023-12-07,1218,Aqua,MODIS,77,6.1NRT,309.4,19.83,D
9.36728,19.96848,320.47,1.35,1.15,2023-12-07,1218,Aqua,MODIS,65,6.1NRT,302.15,11.93,D
9.36738,27.03356,356.96,1.36,1.15,2023-12-07,1218,Aqua,MODIS,98,6.1NRT,310.92,100.09,D
9.36881,31.72446,319.34,3.11,1.67,2023-12-07,1218,Aqua,MODIS,55,6.1NRT,300.43,44.78,D
9.36913,19.98047,325.42,1.35,1.15,2023-12-07,1218,Aqua,MODIS,73,6.1NRT,303.39,19.43,D
9.37234,31.75227,317.09,3.13,1.68,2023-12-07,1218,Aqua,MODIS,33,6.1NRT,300.43,34.13,D
9.37366,29.14042,331.6,1.94,1.36,2023-12-07,1218,Aqua,MODIS,82,6.1NRT,303.98,51.96,D
9.37432,22.90291,325.23,1.01,1.0,2023-12-07,1218,Aqua,MODIS,63,6.1NRT,310.13,11.9,D
9.37456,22.27125,335.69,1.04,1.02,2023-12-07,1218,Aqua,MODIS,84,6.1NRT,308.81,25.34,D
9.37468,20.01631,318.85,1.34,1.15,2023-12-07,1218,Aqua,MODIS,31,6.1NRT,303.77,10.88,D
9.37563,22.91192,327.27,1.01,1.0,2023-12-07,1218,Aqua,MODIS,66,6.1NRT,307.58,13.57,D
9.37762,27.03214,336.95,1.36,1.15,2023-12-07,1218,Aqua,MODIS,84,6.1NRT,309.6,39.62,D
9.37898,21.87012,323.22,1.07,1.03,2023-12-07,1218,Aqua,MODIS,59,6.1NRT,308.61,9.81,D
9.38014,21.2596,348.45,1.14,1.06,2023-12-07,1218,Aqua,MODIS,94,6.1NRT,307.37,58.28,D
9.38167,21.26973,350.54,1.14,1.06,2023-12-07,1218,Aqua,MODIS,95,6.1NRT,308.58,64.28,D
9.38274,22.32688,344.95,1.04,1.02,2023-12-07,1218,Aqua,MODIS,91,6.1NRT,309.57,41.11,D
9.3832,21.27985,326.3,1.13,1.06,2023-12-07,1218,Aqua,MODIS,74,6.1NRT,308.0,15.8,D
9.3841,22.33612,324.94,1.04,1.02,2023-12-07,1218,Aqua,MODIS,70,6.1NRT,310.0,9.34,D
9.38468,22.77498,321.55,1.01,1.01,2023-12-07,1218,Aqua,MODIS,39,6.1NRT,307.36,7.24,D
9.38472,21.28996,329.83,1.13,1.06,2023-12-07,1218,Aqua,MODIS,79,6.1NRT,307.88,22.33,D
9.38481,22.97488,325.26,1.01,1.0,2023-12-07,1218,Aqua,MODIS,63,6.1NRT,308.95,11.05,D
9.38573,29.13881,326.4,1.94,1.36,2023-12-07,1218,Aqua,MODIS,59,6.1NRT,305.85,34.97,D
9.38625,21.30005,320.45,1.13,1.06,2023-12-07,1218,Aqua,MODIS,33,6.1NRT,305.81,9.3,D
9.38954,21.25812,353.84,1.14,1.06,2023-12-07,1218,Aqua,MODIS,97,6.1NRT,306.38,71.12,D
9.39055,22.1966,322.97,1.05,1.02,2023-12-07,1218,Aqua,MODIS,58,6.1NRT,310.18,4.57,D
9.39073,28.57961,318.42,1.76,1.3,2023-12-07,1218,Aqua,MODIS,55,6.1NRT,305.12,13.82,D
9.39107,21.26825,379.28,1.14,1.06,2023-12-07,1218,Aqua,MODIS,100,6.1NRT,312.0,165.62,D
9.39259,21.27838,383.36,1.13,1.06,2023-12-07,1218,Aqua,MODIS,100,6.1NRT,312.71,184.54,D
9.3928,28.59531,358.12,1.76,1.3,2023-12-07,1218,Aqua,MODIS,99,6.1NRT,307.52,163.01,D
9.39288,27.06725,326.11,1.37,1.16,2023-12-07,1218,Aqua,MODIS,60,6.1NRT,309.53,16.17,D
9.39411,21.28849,335.61,1.13,1.06,2023-12-07,1218,Aqua,MODIS,68,6.1NRT,307.42,28.03,D
9.39432,25.08938,330.75,1.07,1.03,2023-12-07,1218,Aqua,MODIS,73,6.1NRT,306.48,17.48,D
9.3959,21.23634,333.61,1.14,1.06,2023-12-07,1218,Aqua,MODIS,80,6.1NRT,304.7,29.15,D
9.39652,28.00989,325.53,1.59,1.24,2023-12-07,1218,Aqua,MODIS,71,6.1NRT,305.19,26.24,D
9.39662,29.31638,331.94,2.0,1.38,2023-12-07,1218,Aqua,MODIS,82,6.1NRT,304.53,60.1,D
9.39679,22.30011,329.16,1.04,1.02,2023-12-07,1218,Aqua,MODIS,75,6.1NRT,308.9,18.05,D
9.39718,22.7361,341.69,1.02,1.01,2023-12-07,1218,Aqua,MODIS,89,6.1NRT,309.38,32.53,D
9.39742,21.24649,360.41,1.14,1.06,2023-12-07,1218,Aqua,MODIS,100,6.1NRT,307.91,91.76,D
9.39779,29.13722,324.18,1.94,1.36,2023-12-07,1218,Aqua,MODIS,66,6.1NRT,304.68,30.23,D
9.39851,22.74515,330.8,1.01,1.01,2023-12-07,1218,Aqua,MODIS,78,6.1NRT,310.43,16.1,D
9.39862,19.78344,321.89,1.39,1.17,2023-12-07,1218,Aqua,MODIS,70,6.1NRT,299.92,19.61,D
9.39894,21.25664,333.98,1.14,1.06,2023-12-07,1218,Aqua,MODIS,43,6.1NRT,306.42,23.6,D
9.39906,23.38415,334.94,1.0,1.0,2023-12-07,1218,Aqua,MODIS,83,6.1NRT,304.13,26.13,D
9.40009,29.15455,320.63,1.95,1.36,2023-12-07,1218,Aqua,MODIS,38,6.1NRT,304.54,20.57,D
9.40036,23.39307,331.45,1.0,1.0,2023-12-07,1218,Aqua,MODIS,79,6.1NRT,304.84,21.13,D
9.40046,21.26678,352.15,1.14,1.06,2023-12-07,1218,Aqua,MODIS,96,6.1NRT,307.59,60.36,D
9.40198,21.2769,351.92,1.13,1.06,2023-12-07,1218,Aqua,MODIS,95,6.1NRT,307.15,58.36,D
9.40429,19.43843,327.97,1.46,1.19,2023-12-07,1218,Aqua,MODIS,78,6.1NRT,301.7,28.69,D
9.40452,20.94404,321.57,1.18,1.08,2023-12-07,1218,Aqua,MODIS,57,6.1NRT,303.87,14.65,D
9.405,21.85632,322.67,1.07,1.03,2023-12-07,1218,Aqua,MODIS,44,6.1NRT,307.8,8.65,D
9.40583,27.39731,321.38,1.44,1.19,2023-12-07,1218,Aqua,MODIS,54,6.1NRT,305.81,12.51,D
9.40618,25.10713,325.51,1.07,1.03,2023-12-07,1218,Aqua,MODIS,67,6.1NRT,305.88,10.13,D
9.40642,21.86591,335.74,1.07,1.03,2023-12-07,1218,Aqua,MODIS,84,6.1NRT,305.64,27.19,D
9.40753,25.1167,337.21,1.08,1.04,2023-12-07,1218,Aqua,MODIS,84,6.1NRT,305.82,27.69,D
9.40785,19.43118,327.87,1.46,1.2,2023-12-07,1218,Aqua,MODIS,78,6.1NRT,302.12,30.03,D
9.40986,19.4442,319.63,1.46,1.19,2023-12-07,1218,Aqua,MODIS,62,6.1NRT,301.94,14.53,D
9.41241,20.86712,315.83,1.19,1.09,2023-12-07,1218,Aqua,MODIS,30,6.1NRT,301.52,7.34,D
9.41248,20.93204,318.43,1.18,1.08,2023-12-07,1218,Aqua,MODIS,24,6.1NRT,304.26,10.91,D
9.41528,21.8677,331.99,1.07,1.03,2023-12-07,1218,Aqua,MODIS,77,6.1NRT,304.64,22.42,D
9.41674,25.11556,333.52,1.08,1.04,2023-12-07,1218,Aqua,MODIS,80,6.1NRT,307.79,21.62,D
9.4204,21.23754,365.74,1.14,1.06,2023-12-07,1218,Aqua,MODIS,100,6.1NRT,308.3,109.19,D
9.42196,21.24768,358.76,1.14,1.06,2023-12-07,1218,Aqua,MODIS,99,6.1NRT,307.04,82.66,D
9.42351,21.2578,364.39,1.14,1.06,2023-12-07,1218,Aqua,MODIS,100,6.1NRT,308.38,101.46,D
9.42364,20.94105,319.44,1.18,1.08,2023-12-07,1218,Aqua,MODIS,41,6.1NRT,302.99,11.91,D
9.4239,24.91438,324.73,1.06,1.03,2023-12-07,1218,Aqua,MODIS,66,6.1NRT,307.97,9.99,D
9.42653,21.33991,325.58,1.13,1.06,2023-12-07,1218,Aqua,MODIS,72,6.1NRT,306.56,14.84,D
9.42817,22.07589,325.31,1.05,1.03,2023-12-07,1218,Aqua,MODIS,71,6.1NRT,308.65,11.38,D
9.42956,22.08529,351.26,1.05,1.02,2023-12-07,1218,Aqua,MODIS,95,6.1NRT,308.97,56.05,D
9.43049,22.46469,321.41,1.03,1.01,2023-12-07,1218,Aqua,MODIS,51,6.1NRT,309.62,7.02,D
9.43095,22.0947,353.59,1.05,1.02,2023-12-07,1218,Aqua,MODIS,96,6.1NRT,309.65,60.68,D
9.43234,22.10409,332.9,1.05,1.02,2023-12-07,1218,Aqua,MODIS,81,6.1NRT,309.37,19.89,D
9.43373,22.11348,338.5,1.05,1.02,2023-12-07,1218,Aqua,MODIS,86,6.1NRT,308.67,28.41,D
9.43434,24.92254,321.47,1.06,1.03,2023-12-07,1218,Aqua,MODIS,19,6.1NRT,306.63,6.28,D
9.4348,19.67569,318.24,1.41,1.17,2023-12-07,1218,Aqua,MODIS,61,6.1NRT,303.18,14.07,D
9.43831,22.33158,327.22,1.04,1.02,2023-12-07,1218,Aqua,MODIS,51,6.1NRT,309.23,13.4,D
9.43872,20.16945,324.85,1.31,1.13,2023-12-07,1218,Aqua,MODIS,57,6.1NRT,303.67,18.78,D
9.43979,16.32127,320.03,2.53,1.53,2023-12-07,1218,Aqua,MODIS,71,6.1NRT,300.58,27.3,D
9.43983,21.84432,323.88,1.07,1.03,2023-12-07,1218,Aqua,MODIS,64,6.1NRT,304.2,10.23,D
9.44049,21.36851,324.6,1.12,1.06,2023-12-07,1218,Aqua,MODIS,20,6.1NRT,305.32,12.82,D
9.4412,24.64446,320.65,1.04,1.02,2023-12-07,1218,Aqua,MODIS,49,6.1NRT,306.28,7.87,D
9.44127,21.85389,335.07,1.07,1.03,2023-12-07,1218,Aqua,MODIS,83,6.1NRT,302.87,26.23,D
9.44157,28.43968,324.3,1.72,1.29,2023-12-07,1218,Aqua,MODIS,69,6.1NRT,307.0,25.79,D
9.44172,20.38559,324.64,1.27,1.12,2023-12-07,1218,Aqua,MODIS,42,6.1NRT,306.47,14.83,D
9.4427,21.48553,337.67,1.11,1.05,2023-12-07,1218,Aqua,MODIS,86,6.1NRT,303.79,35.44,D
9.44357,28.45504,317.49,1.72,1.29,2023-12-07,1218,Aqua,MODIS,34,6.1NRT,303.31,10.87,D
9.44387,25.05709,327.91,1.07,1.03,2023-12-07,1218,Aqua,MODIS,65,6.1NRT,305.92,15.33,D
9.44418,21.49543,344.35,1.11,1.05,2023-12-07,1218,Aqua,MODIS,90,6.1NRT,306.15,45.64,D
9.44517,21.75498,345.5,1.08,1.04,2023-12-07,1218,Aqua,MODIS,92,6.1NRT,308.04,49.13,D
9.44945,28.93443,320.98,1.87,1.34,2023-12-07,1218,Aqua,MODIS,65,6.1NRT,304.45,24.03,D
9.44958,22.09482,322.75,1.05,1.02,2023-12-07,1218,Aqua,MODIS,61,6.1NRT,306.88,9.09,D
9.44991,22.65747,363.54,1.02,1.01,2023-12-07,1218,Aqua,MODIS,100,6.1NRT,310.1,84.33,D
9.45395,21.51882,340.18,1.1,1.05,2023-12-07,1218,Aqua,MODIS,75,6.1NRT,309.67,32.85,D
9.45529,22.69382,323.29,1.02,1.01,2023-12-07,1218,Aqua,MODIS,54,6.1NRT,309.07,7.05,D
9.45571,25.07491,328.36,1.07,1.03,2023-12-07,1218,Aqua,MODIS,73,6.1NRT,307.87,14.85,D
9.45664,22.70295,325.04,1.02,1.01,2023-12-07,1218,Aqua,MODIS,68,6.1NRT,309.04,9.17,D
9.45705,25.08448,324.52,1.07,1.03,2023-12-07,1218,Aqua,MODIS,62,6.1NRT,307.61,10.74,D
9.46277,29.32049,316.41,2.01,1.38,2023-12-07,1218,Aqua,MODIS,31,6.1NRT,302.45,14.8,D
9.46429,22.13104,325.75,1.05,1.02,2023-12-07,1218,Aqua,MODIS,60,6.1NRT,307.0,11.78,D
9.46507,29.33847,318.03,2.02,1.38,2023-12-07,1218,Aqua,MODIS,52,6.1NRT,302.93,18.57,D
9.46784,24.11483,320.51,1.01,1.01,2023-12-07,1218,Aqua,MODIS,53,6.1NRT,307.99,4.98,D
9.468,21.48634,347.22,1.11,1.05,2023-12-07,1218,Aqua,MODIS,93,6.1NRT,306.98,53.65,D
9.47206,22.93684,323.02,1.01,1.0,2023-12-07,1218,Aqua,MODIS,50,6.1NRT,309.18,7.53,D
9.47303,31.34416,329.21,2.91,1.63,2023-12-07,1218,Aqua,MODIS,71,6.1NRT,302.58,73.93,D
9.47337,22.94583,324.12,1.01,1.0,2023-12-07,1218,Aqua,MODIS,66,6.1NRT,310.71,8.08,D
9.47558,21.77002,341.31,1.08,1.04,2023-12-07,1218,Aqua,MODIS,89,6.1NRT,301.77,39.24,D
9.47684,21.22869,329.99,1.14,1.06,2023-12-07,1218,Aqua,MODIS,78,6.1NRT,302.19,23.64,D
9.47701,21.77964,333.98,1.08,1.04,2023-12-07,1218,Aqua,MODIS,82,6.1NRT,302.25,26.41,D
9.47729,21.48489,327.87,1.11,1.05,2023-12-07,1218,Aqua,MODIS,68,6.1NRT,304.41,18.01,D
9.47837,21.23883,357.17,1.14,1.06,2023-12-07,1218,Aqua,MODIS,98,6.1NRT,304.73,83.02,D
9.48113,24.72708,321.76,1.05,1.02,2023-12-07,1218,Aqua,MODIS,52,6.1NRT,307.72,6.49,D
9.48476,21.76859,317.67,1.08,1.04,2023-12-07,1218,Aqua,MODIS,39,6.1NRT,301.17,5.92,D
9.48632,20.40765,324.33,1.26,1.12,2023-12-07,1218,Aqua,MODIS,70,6.1NRT,305.84,14.51,D
9.48723,19.62187,315.38,1.42,1.18,2023-12-07,1218,Aqua,MODIS,48,6.1NRT,297.46,12.4,D
9.48807,20.41887,327.66,1.26,1.11,2023-12-07,1218,Aqua,MODIS,68,6.1NRT,304.92,18.41,D
9.48862,18.04953,318.52,1.85,1.33,2023-12-07,1218,Aqua,MODIS,0,6.1NRT,300.34,20.25,D
9.48982,20.43006,328.52,1.26,1.11,2023-12-07,1218,Aqua,MODIS,68,6.1NRT,303.82,19.48,D
9.49086,23.1904,361.96,1.0,1.0,2023-12-07,1218,Aqua,MODIS,100,6.1NRT,304.31,80.36,D
9.49156,20.44125,324.02,1.25,1.11,2023-12-07,1218,Aqua,MODIS,38,6.1NRT,306.84,13.03,D
9.49216,23.19934,363.34,1.0,1.0,2023-12-07,1218,Aqua,MODIS,100,6.1NRT,307.4,83.94,D
9.49353,23.64601,327.01,1.0,1.0,2023-12-07,1218,Aqua,MODIS,24,6.1NRT,306.34,13.7,D
9.4956,22.15474,317.9,1.05,1.02,2023-12-07,1218,Aqua,MODIS,13,6.1NRT,305.58,6.88,D
9.49563,20.53161,339.71,1.24,1.11,2023-12-07,1218,Aqua,MODIS,88,6.1NRT,303.82,41.35,D
9.5011,23.63575,323.17,1.0,1.0,2023-12-07,1218,Aqua,MODIS,51,6.1NRT,304.83,11.05,D
9.50168,23.38952,320.37,1.0,1.0,2023-12-07,1218,Aqua,MODIS,49,6.1NRT,305.93,7.09,D
9.50181,21.52145,329.89,1.1,1.05,2023-12-07,1218,Aqua,MODIS,70,6.1NRT,308.22,17.33,D
9.50239,23.64469,322.65,1.0,1.0,2023-12-07,1218,Aqua,MODIS,34,6.1NRT,308.85,10.3,D
9.50329,21.53128,328.36,1.1,1.05,2023-12-07,1218,Aqua,MODIS,27,6.1NRT,308.39,14.37,D
9.50664,21.49042,348.07,1.11,1.05,2023-12-07,1218,Aqua,MODIS,93,6.1NRT,305.62,56.34,D
