latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
8.97176,20.63812,317.73,2.05,1.39,2023-11-26,1255,Aqua,MODIS,53,6.1NRT,299.04,16.38,D
8.98078,20.64414,323.18,2.05,1.39,2023-11-26,1255,Aqua,MODIS,73,6.1NRT,298.87,32.79,D
8.98415,20.6366,317.54,2.05,1.39,2023-11-26,1255,Aqua,MODIS,40,6.1NRT,299.06,15.95,D
9.00562,14.55152,328.86,1.0,1.0,2023-11-26,1255,Aqua,MODIS,79,6.1NRT,283.89,21.46,D
9.01448,14.5502,314.6,1.0,1.0,2023-11-26,1255,Aqua,MODIS,36,6.1NRT,284.27,7.42,D
9.0233,19.08353,317.64,1.56,1.23,2023-11-26,1255,Aqua,MODIS,21,6.1NRT,300.68,8.47,D
9.03046,19.05424,317.1,1.55,1.23,2023-11-26,1255,Aqua,MODIS,26,6.1NRT,300.84,9.34,D
9.03542,18.99156,317.47,1.54,1.22,2023-11-26,1255,Aqua,MODIS,33,6.1NRT,302.22,11.0,D
9.05692,14.78078,318.0,1.0,1.0,2023-11-26,1255,Aqua,MODIS,60,6.1NRT,289.03,10.29,D
9.05921,19.26607,321.28,1.61,1.25,2023-11-26,1255,Aqua,MODIS,44,6.1NRT,302.92,11.85,D
9.06116,19.28048,331.75,1.62,1.25,2023-11-26,1255,Aqua,MODIS,81,6.1NRT,301.94,37.58,D
9.06276,22.54073,314.26,2.91,1.63,2023-11-26,1255,Aqua,MODIS,32,6.1NRT,297.92,21.4,D
9.07226,19.27898,321.41,1.62,1.25,2023-11-26,1255,Aqua,MODIS,45,6.1NRT,303.06,12.96,D
9.09216,19.42505,318.32,1.66,1.27,2023-11-26,1255,Aqua,MODIS,29,6.1NRT,302.31,13.34,D
9.09975,19.82982,317.19,1.78,1.31,2023-11-26,1255,Aqua,MODIS,53,6.1NRT,300.83,16.0,D
9.10184,19.84574,315.95,1.79,1.31,2023-11-26,1255,Aqua,MODIS,42,6.1NRT,300.07,14.08,D
9.11195,18.62103,320.64,1.45,1.19,2023-11-26,1255,Aqua,MODIS,43,6.1NRT,302.33,10.21,D
9.14661,20.00438,316.49,1.84,1.33,2023-11-26,1255,Aqua,MODIS,44,6.1NRT,300.61,12.14,D
9.1514,20.74167,318.97,2.1,1.41,2023-11-26,1255,Aqua,MODIS,60,6.1NRT,300.98,21.86,D
9.15386,20.7605,339.67,2.11,1.41,2023-11-26,1255,Aqua,MODIS,88,6.1NRT,300.34,99.81,D
9.20229,18.61624,337.88,1.46,1.19,2023-11-26,1255,Aqua,MODIS,86,6.1NRT,304.55,47.04,D
9.20249,20.5221,319.08,2.02,1.39,2023-11-26,1255,Aqua,MODIS,62,6.1NRT,301.14,22.12,D
9.20619,24.62113,320.74,4.28,1.91,2023-11-26,1255,Aqua,MODIS,47,6.1NRT,298.64,84.39,D
9.22097,23.89081,316.58,3.75,1.81,2023-11-26,1255,Aqua,MODIS,35,6.1NRT,297.32,41.81,D
9.22284,22.83373,317.88,3.09,1.67,2023-11-26,1255,Aqua,MODIS,60,6.1NRT,298.45,35.46,D
9.23024,23.88144,316.53,3.75,1.81,2023-11-26,1255,Aqua,MODIS,50,6.1NRT,296.53,40.42,D
9.24535,19.88621,317.61,1.81,1.32,2023-11-26,1255,Aqua,MODIS,27,6.1NRT,300.56,12.71,D
9.257,22.10913,321.69,2.71,1.58,2023-11-26,1255,Aqua,MODIS,70,6.1NRT,297.45,48.5,D
9.2599,16.4748,325.85,1.1,1.04,2023-11-26,1255,Aqua,MODIS,68,6.1NRT,307.71,10.73,D
9.26715,22.11325,319.9,2.71,1.58,2023-11-26,1255,Aqua,MODIS,67,6.1NRT,296.42,40.05,D
9.27202,18.97496,321.56,1.55,1.23,2023-11-26,1255,Aqua,MODIS,64,6.1NRT,303.71,15.61,D
9.27223,19.05992,321.19,1.57,1.23,2023-11-26,1255,Aqua,MODIS,46,6.1NRT,303.59,15.87,D
9.27324,16.50292,327.45,1.1,1.05,2023-11-26,1255,Aqua,MODIS,72,6.1NRT,307.0,11.82,D
9.27387,18.98879,325.54,1.55,1.23,2023-11-26,1255,Aqua,MODIS,72,6.1NRT,304.82,24.49,D
9.28325,19.92367,316.87,1.82,1.32,2023-11-26,1255,Aqua,MODIS,29,6.1NRT,300.59,11.05,D
9.28703,22.00804,322.39,2.66,1.57,2023-11-26,1255,Aqua,MODIS,71,6.1NRT,299.17,46.21,D
9.29791,19.08504,321.76,1.58,1.24,2023-11-26,1255,Aqua,MODIS,57,6.1NRT,302.77,16.47,D
9.30137,19.45448,317.49,1.68,1.27,2023-11-26,1255,Aqua,MODIS,49,6.1NRT,302.02,13.25,D
9.30332,19.46951,317.12,1.68,1.28,2023-11-26,1255,Aqua,MODIS,46,6.1NRT,302.11,12.46,D
9.31121,22.20115,317.38,2.76,1.59,2023-11-26,1255,Aqua,MODIS,52,6.1NRT,299.78,25.9,D
9.31878,22.37862,314.87,2.86,1.61,2023-11-26,1255,Aqua,MODIS,42,6.1NRT,294.05,21.32,D
9.33908,21.68866,327.84,2.52,1.53,2023-11-26,1255,Aqua,MODIS,60,6.1NRT,296.61,61.43,D
9.34059,23.0392,324.6,3.23,1.7,2023-11-26,1255,Aqua,MODIS,75,6.1NRT,300.0,73.22,D
9.34191,21.71109,332.76,2.53,1.53,2023-11-26,1255,Aqua,MODIS,83,6.1NRT,296.39,85.99,D
9.34545,21.85001,319.84,2.6,1.55,2023-11-26,1255,Aqua,MODIS,59,6.1NRT,300.34,30.39,D
9.34837,21.87347,327.99,2.61,1.55,2023-11-26,1255,Aqua,MODIS,78,6.1NRT,298.65,67.42,D
9.34937,16.57257,327.01,1.11,1.05,2023-11-26,1255,Aqua,MODIS,70,6.1NRT,306.63,13.83,D
9.34981,21.66469,326.97,2.51,1.52,2023-11-26,1255,Aqua,MODIS,60,6.1NRT,295.55,55.55,D
9.3512,18.9574,325.55,1.55,1.23,2023-11-26,1255,Aqua,MODIS,72,6.1NRT,302.28,22.84,D
9.35157,19.84304,322.42,1.8,1.32,2023-11-26,1255,Aqua,MODIS,54,6.1NRT,302.88,18.18,D
9.35265,21.68699,346.02,2.52,1.53,2023-11-26,1255,Aqua,MODIS,92,6.1NRT,297.78,166.09,D
9.35283,23.03263,326.98,3.23,1.7,2023-11-26,1255,Aqua,MODIS,77,6.1NRT,299.63,85.62,D
9.36048,21.64071,319.2,2.5,1.52,2023-11-26,1255,Aqua,MODIS,12,6.1NRT,299.21,25.34,D
9.36334,21.66296,320.68,2.51,1.52,2023-11-26,1255,Aqua,MODIS,50,6.1NRT,297.77,30.79,D
9.36539,21.5727,323.3,2.47,1.51,2023-11-26,1255,Aqua,MODIS,71,6.1NRT,297.5,41.04,D
9.36621,21.68526,329.42,2.52,1.53,2023-11-26,1255,Aqua,MODIS,76,6.1NRT,299.72,65.99,D
9.36825,21.59474,327.99,2.48,1.52,2023-11-26,1255,Aqua,MODIS,78,6.1NRT,297.43,58.54,D
9.37091,21.94157,316.9,2.64,1.56,2023-11-26,1255,Aqua,MODIS,41,6.1NRT,299.11,20.63,D
9.37551,21.58871,330.6,2.48,1.52,2023-11-26,1255,Aqua,MODIS,80,6.1NRT,298.78,65.87,D
9.39218,19.18133,317.79,1.61,1.25,2023-11-26,1255,Aqua,MODIS,46,6.1NRT,300.83,12.06,D
9.40285,16.70085,324.46,1.13,1.06,2023-11-26,1255,Aqua,MODIS,64,6.1NRT,307.19,9.49,D
9.40424,16.71092,331.5,1.13,1.06,2023-11-26,1255,Aqua,MODIS,78,6.1NRT,309.33,19.34,D
9.40519,19.19421,327.51,1.61,1.25,2023-11-26,1255,Aqua,MODIS,75,6.1NRT,301.94,31.74,D
9.40796,21.62945,321.67,2.5,1.52,2023-11-26,1255,Aqua,MODIS,60,6.1NRT,300.33,30.97,D
9.4101,23.38676,321.0,3.45,1.75,2023-11-26,1255,Aqua,MODIS,69,6.1NRT,298.8,64.32,D
9.41075,21.65183,319.04,2.51,1.52,2023-11-26,1255,Aqua,MODIS,24,6.1NRT,300.88,23.03,D
9.41223,16.69952,328.93,1.13,1.06,2023-11-26,1255,Aqua,MODIS,75,6.1NRT,306.79,15.35,D
9.41362,16.70959,333.84,1.13,1.06,2023-11-26,1255,Aqua,MODIS,81,6.1NRT,308.53,22.79,D
9.41564,23.39118,317.64,3.45,1.75,2023-11-26,1255,Aqua,MODIS,62,6.1NRT,299.03,45.5,D
9.42006,20.49932,320.08,2.03,1.39,2023-11-26,1255,Aqua,MODIS,54,6.1NRT,302.59,17.8,D
9.4221,20.49363,320.59,2.03,1.39,2023-11-26,1255,Aqua,MODIS,64,6.1NRT,302.78,20.24,D
9.43518,16.52339,327.02,1.11,1.05,2023-11-26,1255,Aqua,MODIS,60,6.1NRT,306.9,11.19,D
9.43658,16.53327,325.59,1.11,1.05,2023-11-26,1255,Aqua,MODIS,53,6.1NRT,305.63,10.34,D
9.43662,21.01897,325.2,2.23,1.45,2023-11-26,1255,Aqua,MODIS,73,6.1NRT,301.48,47.41,D
9.43917,21.03896,319.07,2.24,1.45,2023-11-26,1255,Aqua,MODIS,60,6.1NRT,300.79,26.48,D
9.46681,21.87695,325.0,2.62,1.55,2023-11-26,1255,Aqua,MODIS,73,6.1NRT,301.23,54.59,D
9.46961,19.16504,324.44,1.61,1.25,2023-11-26,1255,Aqua,MODIS,69,6.1NRT,303.61,22.68,D
9.47186,22.75327,317.82,3.08,1.67,2023-11-26,1255,Aqua,MODIS,48,6.1NRT,298.22,33.39,D
9.47445,22.53527,317.42,2.96,1.64,2023-11-26,1255,Aqua,MODIS,58,6.1NRT,299.84,34.49,D
9.47501,22.53014,317.88,2.96,1.64,2023-11-26,1255,Aqua,MODIS,49,6.1NRT,299.94,33.47,D
9.4961,16.50901,323.6,1.11,1.05,2023-11-26,1255,Aqua,MODIS,66,6.1NRT,299.84,10.51,D
9.50431,20.51264,319.35,2.04,1.39,2023-11-26,1255,Aqua,MODIS,26,6.1NRT,301.59,17.55,D
9.51077,20.50046,320.79,2.04,1.39,2023-11-26,1255,Aqua,MODIS,56,6.1NRT,301.87,21.37,D
9.51423,21.63132,330.25,2.51,1.52,2023-11-26,1255,Aqua,MODIS,80,6.1NRT,302.25,77.81,D
9.53098,22.74559,317.31,3.08,1.67,2023-11-26,1255,Aqua,MODIS,57,6.1NRT,301.42,32.77,D
9.57323,20.55951,323.11,2.07,1.4,2023-11-26,1255,Aqua,MODIS,28,6.1NRT,302.75,25.03,D
9.58649,20.97399,320.41,2.23,1.45,2023-11-26,1255,Aqua,MODIS,34,6.1NRT,301.4,22.39,D
9.58657,20.96662,319.01,2.23,1.45,2023-11-26,1255,Aqua,MODIS,50,6.1NRT,301.66,19.48,D
9.58906,20.98655,319.31,2.23,1.45,2023-11-26,1255,Aqua,MODIS,50,6.1NRT,301.63,20.64,D
9.60191,18.69704,337.21,1.49,1.21,2023-11-26,1255,Aqua,MODIS,85,6.1NRT,306.3,42.77,D
9.60297,16.36105,327.98,1.09,1.04,2023-11-26,1255,Aqua,MODIS,75,6.1NRT,305.8,16.29,D
9.60836,16.40022,327.48,1.1,1.04,2023-11-26,1255,Aqua,MODIS,74,6.1NRT,302.95,15.22,D
9.60971,16.41003,328.31,1.1,1.05,2023-11-26,1255,Aqua,MODIS,76,6.1NRT,304.28,16.48,D
9.61512,16.4494,323.35,1.1,1.05,2023-11-26,1255,Aqua,MODIS,67,6.1NRT,305.48,11.01,D
9.62501,21.06365,318.93,2.27,1.46,2023-11-26,1255,Aqua,MODIS,52,6.1NRT,302.53,22.4,D
9.64001,22.89009,325.41,3.18,1.69,2023-11-26,1255,Aqua,MODIS,74,6.1NRT,298.96,76.44,D
9.64016,22.89783,325.48,3.18,1.69,2023-11-26,1255,Aqua,MODIS,74,6.1NRT,299.36,76.49,D
9.64178,20.89366,320.57,2.2,1.44,2023-11-26,1255,Aqua,MODIS,46,6.1NRT,303.23,19.93,D
9.65601,18.04426,319.38,1.35,1.15,2023-11-26,1255,Aqua,MODIS,51,6.1NRT,303.41,9.37,D
9.66222,16.58446,326.62,1.12,1.05,2023-11-26,1255,Aqua,MODIS,73,6.1NRT,308.52,13.49,D
9.66293,20.75264,320.07,2.15,1.42,2023-11-26,1255,Aqua,MODIS,60,6.1NRT,303.03,23.32,D
9.66536,20.77186,321.91,2.15,1.43,2023-11-26,1255,Aqua,MODIS,66,6.1NRT,301.07,27.25,D
9.66712,10.20187,321.61,1.53,1.22,2023-11-26,1255,Aqua,MODIS,59,6.1NRT,302.33,14.55,D
9.66926,19.28877,318.62,1.65,1.26,2023-11-26,1255,Aqua,MODIS,44,6.1NRT,301.82,14.37,D
9.67592,23.69459,315.37,3.68,1.8,2023-11-26,1255,Aqua,MODIS,19,6.1NRT,299.99,25.92,D
9.68151,20.50238,322.72,2.05,1.39,2023-11-26,1255,Aqua,MODIS,69,6.1NRT,301.24,30.18,D
9.68393,20.52073,316.69,2.06,1.4,2023-11-26,1255,Aqua,MODIS,27,6.1NRT,301.59,13.75,D
9.68542,20.82828,328.18,2.18,1.43,2023-11-26,1255,Aqua,MODIS,77,6.1NRT,301.45,49.41,D
9.68754,21.78144,322.5,2.6,1.55,2023-11-26,1255,Aqua,MODIS,69,6.1NRT,304.12,37.67,D
9.6879,20.84777,320.99,2.19,1.43,2023-11-26,1255,Aqua,MODIS,55,6.1NRT,302.59,24.15,D
9.6882,20.74933,327.16,2.15,1.42,2023-11-26,1255,Aqua,MODIS,72,6.1NRT,303.18,42.38,D
9.68932,14.56102,321.12,1.0,1.0,2023-11-26,1255,Aqua,MODIS,60,6.1NRT,296.34,8.25,D
9.69061,14.56995,326.06,1.0,1.0,2023-11-26,1255,Aqua,MODIS,74,6.1NRT,296.27,12.95,D
9.69078,21.76497,322.55,2.58,1.54,2023-11-26,1255,Aqua,MODIS,57,6.1NRT,303.54,36.2,D
9.69351,19.56308,320.07,1.74,1.29,2023-11-26,1255,Aqua,MODIS,50,6.1NRT,301.32,17.7,D
9.6938,21.78806,323.29,2.6,1.55,2023-11-26,1255,Aqua,MODIS,65,6.1NRT,303.3,38.36,D
9.69601,22.73479,320.3,3.09,1.67,2023-11-26,1255,Aqua,MODIS,65,6.1NRT,299.3,47.82,D
9.69692,19.49977,321.3,1.72,1.29,2023-11-26,1255,Aqua,MODIS,58,6.1NRT,301.24,19.49,D
9.69719,22.73993,319.04,3.09,1.67,2023-11-26,1255,Aqua,MODIS,61,6.1NRT,299.76,43.03,D
9.69814,20.82663,318.83,2.18,1.43,2023-11-26,1255,Aqua,MODIS,29,6.1NRT,302.35,17.78,D
9.70446,22.93511,317.6,3.21,1.7,2023-11-26,1255,Aqua,MODIS,56,6.1NRT,299.48,33.33,D
9.70638,21.70891,337.8,2.56,1.54,2023-11-26,1255,Aqua,MODIS,87,6.1NRT,302.76,110.56,D
9.70833,19.49823,320.99,1.72,1.29,2023-11-26,1255,Aqua,MODIS,57,6.1NRT,302.49,19.03,D
9.72301,19.4341,331.5,1.7,1.28,2023-11-26,1255,Aqua,MODIS,80,6.1NRT,304.8,40.79,D
9.72504,19.44931,335.69,1.7,1.28,2023-11-26,1255,Aqua,MODIS,84,6.1NRT,303.97,52.5,D
9.72618,19.37181,336.13,1.68,1.27,2023-11-26,1255,Aqua,MODIS,85,6.1NRT,301.74,57.29,D
9.7294,16.53759,323.79,1.12,1.05,2023-11-26,1255,Aqua,MODIS,68,6.1NRT,308.69,11.09,D
9.73132,19.31869,322.06,1.67,1.27,2023-11-26,1255,Aqua,MODIS,54,6.1NRT,301.72,15.18,D
9.73661,21.72816,323.15,2.57,1.54,2023-11-26,1255,Aqua,MODIS,61,6.1NRT,302.67,34.9,D
9.73855,16.19616,323.66,1.08,1.04,2023-11-26,1255,Aqua,MODIS,57,6.1NRT,305.78,9.42,D
9.73901,19.37852,327.22,1.68,1.28,2023-11-26,1255,Aqua,MODIS,34,6.1NRT,306.06,24.36,D
9.73953,19.38537,333.23,1.68,1.28,2023-11-26,1255,Aqua,MODIS,76,6.1NRT,305.08,44.33,D
9.73991,16.20581,330.65,1.08,1.04,2023-11-26,1255,Aqua,MODIS,79,6.1NRT,307.81,19.4,D
9.73993,22.48428,318.45,2.96,1.64,2023-11-26,1255,Aqua,MODIS,59,6.1NRT,299.88,33.88,D
9.74096,19.39377,326.92,1.69,1.28,2023-11-26,1255,Aqua,MODIS,47,6.1NRT,303.03,23.48,D
9.74249,21.72193,324.18,2.57,1.54,2023-11-26,1255,Aqua,MODIS,42,6.1NRT,301.86,37.99,D
9.74315,22.50992,317.69,2.97,1.64,2023-11-26,1255,Aqua,MODIS,57,6.1NRT,299.21,30.81,D
9.74569,22.50282,318.6,2.97,1.64,2023-11-26,1255,Aqua,MODIS,44,6.1NRT,299.23,32.07,D
9.75028,21.72629,327.1,2.57,1.54,2023-11-26,1255,Aqua,MODIS,72,6.1NRT,302.04,52.4,D
9.75386,19.3157,325.59,1.67,1.27,2023-11-26,1255,Aqua,MODIS,60,6.1NRT,304.62,19.81,D
9.75579,19.33051,326.0,1.67,1.27,2023-11-26,1255,Aqua,MODIS,69,6.1NRT,305.44,21.12,D
9.7636,23.04543,318.53,3.28,1.71,2023-11-26,1255,Aqua,MODIS,59,6.1NRT,302.12,36.67,D
9.76362,19.3907,323.34,1.69,1.28,2023-11-26,1255,Aqua,MODIS,62,6.1NRT,305.59,16.36,D
9.76438,18.78658,320.0,1.53,1.22,2023-11-26,1255,Aqua,MODIS,38,6.1NRT,304.17,15.5,D
9.7692,16.02947,330.09,1.07,1.03,2023-11-26,1255,Aqua,MODIS,79,6.1NRT,307.5,17.29,D
9.76971,16.35037,325.5,1.1,1.04,2023-11-26,1255,Aqua,MODIS,67,6.1NRT,307.73,12.12,D
9.77003,19.52984,339.03,1.73,1.29,2023-11-26,1255,Aqua,MODIS,87,6.1NRT,302.26,69.33,D
9.77641,19.31281,327.33,1.67,1.27,2023-11-26,1255,Aqua,MODIS,74,6.1NRT,305.71,25.34,D
9.78351,19.54385,323.77,1.74,1.29,2023-11-26,1255,Aqua,MODIS,58,6.1NRT,302.29,25.31,D
9.7948,14.5944,323.15,1.0,1.0,2023-11-26,1255,Aqua,MODIS,60,6.1NRT,298.89,7.3,D
9.795,19.5424,334.48,1.74,1.29,2023-11-26,1255,Aqua,MODIS,83,6.1NRT,303.23,52.88,D
9.80206,16.47071,331.3,1.11,1.05,2023-11-26,1255,Aqua,MODIS,79,6.1NRT,307.57,21.08,D
9.80236,17.53598,321.45,1.26,1.12,2023-11-26,1255,Aqua,MODIS,49,6.1NRT,303.82,10.56,D
9.80342,16.48064,320.78,1.11,1.05,2023-11-26,1255,Aqua,MODIS,54,6.1NRT,306.12,6.67,D
9.81605,16.29805,346.55,1.09,1.04,2023-11-26,1255,Aqua,MODIS,92,6.1NRT,309.7,44.74,D
9.8281,23.06752,316.54,3.3,1.72,2023-11-26,1255,Aqua,MODIS,38,6.1NRT,301.65,27.22,D
9.82821,16.69799,330.9,1.14,1.06,2023-11-26,1255,Aqua,MODIS,79,6.1NRT,306.93,20.2,D
9.83361,16.70186,326.35,1.14,1.06,2023-11-26,1255,Aqua,MODIS,72,6.1NRT,306.9,13.71,D
9.84299,22.94006,324.49,3.23,1.7,2023-11-26,1255,Aqua,MODIS,66,6.1NRT,300.52,69.07,D
9.84375,22.94761,328.72,3.23,1.7,2023-11-26,1255,Aqua,MODIS,62,6.1NRT,301.28,92.62,D
9.84649,22.96912,328.9,3.25,1.7,2023-11-26,1255,Aqua,MODIS,78,6.1NRT,302.33,95.53,D
9.84746,22.97663,326.93,3.25,1.7,2023-11-26,1255,Aqua,MODIS,52,6.1NRT,302.59,76.8,D
9.85807,22.93807,342.99,3.23,1.7,2023-11-26,1255,Aqua,MODIS,90,6.1NRT,301.26,210.94,D
9.85842,20.22235,323.51,1.96,1.37,2023-11-26,1255,Aqua,MODIS,39,6.1NRT,301.21,28.21,D
9.86072,16.48257,332.18,1.11,1.05,2023-11-26,1255,Aqua,MODIS,80,6.1NRT,308.05,21.29,D
9.86162,22.96725,322.45,3.25,1.7,2023-11-26,1255,Aqua,MODIS,44,6.1NRT,301.92,50.9,D
9.86184,20.57933,329.94,2.09,1.41,2023-11-26,1255,Aqua,MODIS,79,6.1NRT,303.74,50.66,D
9.86211,16.49252,330.7,1.11,1.05,2023-11-26,1255,Aqua,MODIS,79,6.1NRT,306.18,19.6,D
9.86609,20.18573,321.56,1.95,1.36,2023-11-26,1255,Aqua,MODIS,57,6.1NRT,299.24,24.88,D
9.86981,15.6913,331.35,1.04,1.02,2023-11-26,1255,Aqua,MODIS,80,6.1NRT,311.8,15.73,D
9.87434,20.57772,334.35,2.09,1.41,2023-11-26,1255,Aqua,MODIS,83,6.1NRT,303.11,69.89,D
9.87686,20.57023,326.63,2.09,1.41,2023-11-26,1255,Aqua,MODIS,74,6.1NRT,302.34,40.95,D
9.87917,20.58898,322.24,2.1,1.41,2023-11-26,1255,Aqua,MODIS,57,6.1NRT,304.5,26.74,D
9.88376,21.55897,330.9,2.51,1.52,2023-11-26,1255,Aqua,MODIS,80,6.1NRT,301.82,76.58,D
9.88738,19.97392,317.58,1.88,1.34,2023-11-26,1255,Aqua,MODIS,33,6.1NRT,302.29,14.32,D
9.88848,14.46761,327.71,1.0,1.0,2023-11-26,1255,Aqua,MODIS,77,6.1NRT,304.94,11.46,D
9.89005,15.57845,332.9,1.03,1.02,2023-11-26,1255,Aqua,MODIS,81,6.1NRT,308.5,17.26,D
9.89029,20.18253,341.5,1.95,1.36,2023-11-26,1255,Aqua,MODIS,89,6.1NRT,300.81,93.82,D
9.89135,15.5877,330.75,1.03,1.02,2023-11-26,1255,Aqua,MODIS,78,6.1NRT,310.14,13.67,D
9.89256,20.20001,330.04,1.96,1.37,2023-11-26,1255,Aqua,MODIS,78,6.1NRT,301.83,46.06,D
9.89916,20.86777,326.59,2.21,1.44,2023-11-26,1255,Aqua,MODIS,64,6.1NRT,308.47,32.86,D
9.90415,21.43835,333.7,2.46,1.51,2023-11-26,1255,Aqua,MODIS,83,6.1NRT,298.14,82.43,D
9.90559,15.62344,335.21,1.04,1.02,2023-11-26,1255,Aqua,MODIS,83,6.1NRT,312.07,18.33,D
9.9061,15.8908,326.0,1.06,1.03,2023-11-26,1255,Aqua,MODIS,72,6.1NRT,308.96,11.03,D
9.90621,16.01277,325.99,1.07,1.03,2023-11-26,1255,Aqua,MODIS,73,6.1NRT,307.68,12.03,D
9.90683,21.46035,338.09,2.47,1.51,2023-11-26,1255,Aqua,MODIS,86,6.1NRT,303.22,109.31,D
9.90741,15.90025,325.89,1.06,1.03,2023-11-26,1255,Aqua,MODIS,66,6.1NRT,307.84,10.25,D
9.90828,20.03997,319.54,1.9,1.35,2023-11-26,1255,Aqua,MODIS,56,6.1NRT,301.99,19.09,D
9.90998,21.44296,359.08,2.46,1.51,2023-11-26,1255,Aqua,MODIS,99,6.1NRT,300.63,267.62,D
9.91284,21.46494,344.95,2.47,1.51,2023-11-26,1255,Aqua,MODIS,91,6.1NRT,303.23,152.95,D
9.91756,21.43662,335.83,2.46,1.51,2023-11-26,1255,Aqua,MODIS,85,6.1NRT,300.45,93.38,D
9.92026,21.45862,347.87,2.47,1.51,2023-11-26,1255,Aqua,MODIS,93,6.1NRT,302.34,173.1,D
9.92148,20.62178,318.74,2.12,1.41,2023-11-26,1255,Aqua,MODIS,29,6.1NRT,303.09,15.29,D
9.9234,21.44126,318.95,2.46,1.51,2023-11-26,1255,Aqua,MODIS,40,6.1NRT,300.53,19.24,D
9.92387,20.64072,328.09,2.12,1.42,2023-11-26,1255,Aqua,MODIS,76,6.1NRT,303.8,43.1,D
9.92936,21.80962,320.98,2.63,1.56,2023-11-26,1255,Aqua,MODIS,65,6.1NRT,304.15,24.39,D
9.93644,20.63909,327.77,2.12,1.42,2023-11-26,1255,Aqua,MODIS,75,6.1NRT,305.22,42.55,D
9.94495,15.83702,338.54,1.05,1.02,2023-11-26,1255,Aqua,MODIS,86,6.1NRT,310.71,27.49,D
9.94628,15.84644,347.81,1.05,1.02,2023-11-26,1255,Aqua,MODIS,93,6.1NRT,309.25,45.05,D
9.95414,19.97671,323.07,1.89,1.34,2023-11-26,1255,Aqua,MODIS,42,6.1NRT,304.22,22.23,D
9.95711,16.64645,328.04,1.13,1.06,2023-11-26,1255,Aqua,MODIS,71,6.1NRT,309.76,14.6,D
9.96283,16.48156,323.5,1.11,1.05,2023-11-26,1255,Aqua,MODIS,66,6.1NRT,307.76,9.23,D
9.96384,19.95829,321.96,1.88,1.34,2023-11-26,1255,Aqua,MODIS,25,6.1NRT,303.23,20.29,D
9.97029,16.01722,336.09,1.07,1.03,2023-11-26,1255,Aqua,MODIS,84,6.1NRT,312.27,23.91,D
9.97406,15.97774,327.21,1.06,1.03,2023-11-26,1255,Aqua,MODIS,64,6.1NRT,310.24,10.42,D
10.00268,19.54996,322.26,1.75,1.3,2023-11-26,1255,Aqua,MODIS,64,6.1NRT,305.56,16.68,D
10.00776,19.67829,320.01,1.79,1.31,2023-11-26,1255,Aqua,MODIS,39,6.1NRT,303.25,13.41,D
10.01194,18.56894,324.46,1.48,1.2,2023-11-26,1255,Aqua,MODIS,68,6.1NRT,304.35,18.2,D
10.01368,18.58225,322.36,1.49,1.2,2023-11-26,1255,Aqua,MODIS,60,6.1NRT,304.81,13.8,D
10.02429,16.61058,326.53,1.13,1.06,2023-11-26,1255,Aqua,MODIS,72,6.1NRT,309.35,14.26,D
10.0276,18.77322,322.12,1.54,1.22,2023-11-26,1255,Aqua,MODIS,62,6.1NRT,304.87,14.3,D
10.02769,16.0316,333.09,1.07,1.03,2023-11-26,1255,Aqua,MODIS,82,6.1NRT,311.46,19.34,D
10.02892,19.65917,325.32,1.79,1.31,2023-11-26,1255,Aqua,MODIS,71,6.1NRT,306.08,24.29,D
10.03484,20.60168,324.88,2.12,1.41,2023-11-26,1255,Aqua,MODIS,62,6.1NRT,302.39,33.24,D
10.03804,20.4307,317.96,2.05,1.39,2023-11-26,1255,Aqua,MODIS,42,6.1NRT,302.85,18.79,D
10.03818,16.03986,331.84,1.07,1.03,2023-11-26,1255,Aqua,MODIS,80,6.1NRT,311.29,17.64,D
10.03895,21.74284,321.5,2.61,1.55,2023-11-26,1255,Aqua,MODIS,30,6.1NRT,305.3,27.58,D
10.04369,20.44142,318.93,2.06,1.4,2023-11-26,1255,Aqua,MODIS,49,6.1NRT,302.54,21.13,D
10.04818,22.75756,316.07,3.14,1.68,2023-11-26,1255,Aqua,MODIS,25,6.1NRT,300.32,24.0,D
10.04964,22.78088,327.0,3.16,1.68,2023-11-26,1255,Aqua,MODIS,75,6.1NRT,300.87,80.73,D
10.0517,22.78593,329.37,3.16,1.68,2023-11-26,1255,Aqua,MODIS,78,6.1NRT,301.04,99.88,D
10.05248,16.00848,326.73,1.07,1.03,2023-11-26,1255,Aqua,MODIS,74,6.1NRT,309.71,10.49,D
10.05702,20.34685,319.79,2.02,1.39,2023-11-26,1255,Aqua,MODIS,55,6.1NRT,303.79,19.08,D
10.06129,19.66574,327.23,1.79,1.31,2023-11-26,1255,Aqua,MODIS,46,6.1NRT,306.84,24.72,D
10.06462,22.77915,322.56,3.16,1.68,2023-11-26,1255,Aqua,MODIS,67,6.1NRT,301.48,55.69,D
10.06668,22.78421,317.62,3.16,1.68,2023-11-26,1255,Aqua,MODIS,51,6.1NRT,301.52,32.2,D
10.07293,19.66418,344.6,1.79,1.31,2023-11-26,1255,Aqua,MODIS,91,6.1NRT,308.09,85.65,D
10.07473,20.00542,325.55,1.9,1.35,2023-11-26,1255,Aqua,MODIS,71,6.1NRT,302.29,34.49,D
